AGN,Z,n,R,NH,U,H1_4861.36A,O3_5007.00A,H1_6562.85A,N2_6584.00A,O1_6300.00A,S2_6720.00A,NE5_3345.99A,NE5_3426.03A,FE11_7891.87A,S12_7610.59A,FE7_5720.71A,FE7_5720.22A,FE7_6086.97A,S8_9914.00A,AL5_2.90450m,AL6_3.65932m,AL6_9.11329m,AL8_5.82933m,AL8_3.69722m,AL9_2.04444m,AR3_8.98898m,AR3_21.8253m,AR3_6.36676m,AR5_13.0985m,AR5_7.89971m,AR5_4.92778m,AR6_4.52800m,CA4_3.20610m,CA5_4.15739m,CA5_11.4792m,CA8_2.32117m,CL4_20.3197m,CL4_11.7629m,CL4_7.45009m,CL5_6.70733m,FE4_2.83562m,FE4_2.86447m,FE4_2.80554m,FE4_2.71569m,FE4_2.77325m,FE4_2.71341m,FE4_1.54429m,FE4_1.54122m,FE4_1.66239m,FE4_2.77563m,FE4_2.12139m,FE4_1.11332m,FE4_1.07611m,FE4_1.50700m,FE4_1.90740m,FE4_2.18716m,FE4_1.07749m,FE4_2.83081m,FE4_3.16981m,FE4_3.80820m,FE4_3.03352m,FE4_1.54322m,FE4_7.40704m,FE4_2.90821m,FE4_2.08829m,FE4_1.50629m,FE4_5.39606m,FE4_1.27087m,FE4_4.72617m,FE4_3.58762m,FE4_3.58878m,FE4_2.97281m,FE4_3.38592m,FE4_8.15106m,FE4_2.90104m,FE4_2.83329m,FE4_3.39109m,FE4_3.21932m,FE5_25.9131m,FE5_20.8407m,FE5_2.04669m,FE5_3.36066m,FE5_3.27093m,FE5_1.91721m,FE5_3.15073m,FE5_1.92100m,FE5_2.03959m,FE5_2.89265m,FE5_6.68535m,FE5_1.04005m,FE5_3.02517m,FE5_1.03533m,FE5_2.03151m,FE5_1.02599m,FE5_1.02140m,FE5_4.89702m,FE5_10.8962m,FE5_5.23472m,FE5_1.00817m,FE5_3.51633m,FE5_1.81848m,FE5_1.03480m,FE5_1.47688m,FE5_1.06742m,FE5_1.62393m,FE5_1.40642m,FE5_5.71894m,FE6_19.5527m,FE6_14.7670m,FE6_12.3074m,FE6_1.34929m
5,0.1,1000,20,21,0.278,0.14939,0.022576,0.38151,9.4468E-06,5.776E-11,2.2037E-06,0.060248,0.16916,2.195E-08,9.2298E-12,0.00049026,2E-22,0.00073665,0.006073,0.000016409,0.00016546,0.000014736,6.329E-07,3.1056E-07,1.4557E-07,0.000022788,1.6938E-06,3.0492E-09,0.0081389,0.0055736,4.3534E-07,0.011105,1.2339E-07,4.5937E-07,3.4222E-08,2.1869E-07,0.000053771,0.000050851,2.642E-09,0.000019278,4.2123E-07,1.7718E-07,1.108E-07,9.8898E-08,6.1771E-08,2.9334E-08,2.1784E-08,1.7809E-08,2.7994E-08,9.0231E-09,2.1377E-08,3.0472E-08,2.5707E-08,6.6385E-09,1.1065E-08,8.5841E-09,1.3892E-08,2.9137E-09,3.5927E-09,2.587E-09,2.6145E-09,2.2041E-09,1.7242E-09,1.8475E-09,1.9559E-09,1.062E-09,7.717E-10,2.2552E-09,7.9596E-10,7.7444E-10,4.6563E-10,2.4689E-10,7.6268E-11,6.2616E-11,4.2124E-11,1.9026E-11,1.3251E-11,1.3455E-12,0.000013981,0.000009188,2.5322E-06,1.4714E-06,1.2177E-06,1.6652E-06,8.6341E-07,5.3886E-07,5.0849E-07,3.0771E-07,4.8892E-08,1.5367E-07,2.5517E-08,7.4098E-08,2.6201E-08,6.9528E-08,5.4799E-08,1.2959E-08,1.0779E-08,7.1952E-09,3.0009E-08,7.0774E-09,1.1322E-08,2.602E-08,1.3872E-08,2.2463E-08,7.7412E-09,5.2232E-09,1.726E-09,0.00032219,0.00023339,0.00012773,0.000086175
5,0.1,1000,20,22,0.278,0.82397,3.3711,2.534,0.00030894,1.8002E-08,0.00017327,0.04934,0.14027,2.2902E-08,1.6022E-09,0.0005149,5E-22,0.00079315,0.0099826,0.000080895,0.00033655,0.000028746,1.0729E-06,5.1669E-07,2.2313E-07,0.002971,0.00022317,4.065E-07,0.035152,0.023959,1.8725E-06,0.027879,4.9858E-06,2.4078E-06,1.7588E-07,4.4568E-07,0.0024187,0.0022635,1.2129E-07,0.000061683,0.00046109,0.00020323,0.00012679,0.00010784,0.000067299,0.000031881,0.00002157,0.000017622,0.000018824,9.8673E-06,0.000015036,0.000020299,0.000017066,6.5471E-06,7.6383E-06,6.0677E-06,9.2301E-06,3.1821E-06,0.000002939,2.2654E-06,2.1393E-06,0.000002181,0.000001334,0.000001469,1.3718E-06,1.0439E-06,6.8092E-07,0.000001433,7.072E-07,6.4168E-07,3.872E-07,1.9675E-07,9.0131E-08,5.2999E-08,4.6233E-08,2.0855E-08,1.5664E-08,1.5051E-09,0.00029673,0.00018332,0.000032811,0.00002037,0.000016815,0.000021334,0.00001189,6.7159E-06,6.4071E-06,0.000004081,7.1939E-07,1.5671E-06,3.498E-07,7.3856E-07,3.394E-07,7.0652E-07,5.4425E-07,1.8866E-07,1.6037E-07,1.0651E-07,2.9985E-07,9.8366E-08,1.3968E-07,2.378E-07,1.5386E-07,2.0714E-07,8.7634E-08,5.6898E-08,2.5292E-08,0.0012189,0.00088544,0.00047201,0.00021376
5,0.1,1000,20,23,0.278,0.044412,0.19951,0.29911,0.0026515,0.0012604,0.0079718,0.00054413,0.0016825,2.748E-09,2.0145E-10,0.000029585,0,0.000053204,0.0018428,0.000053267,0.00023556,0.00001604,8.6755E-07,3.6171E-07,1.0376E-07,0.0055994,0.00056817,1.1098E-06,0.029333,0.020074,1.5767E-06,0.022022,5.0097E-06,0.000001989,1.3053E-07,2.3462E-07,0.0028423,0.0024223,1.5529E-07,0.000053355,0.00046294,0.00020597,0.00012678,0.00010508,0.000066493,0.000031059,0.000012032,9.7896E-06,0.000011138,9.7737E-06,0.000011567,7.0706E-06,0.000005649,3.5347E-06,5.2714E-06,4.8027E-06,3.0713E-06,3.1875E-06,3.0915E-06,0.000002628,2.1949E-06,1.2116E-06,1.7719E-06,1.4667E-06,1.0384E-06,5.6347E-07,8.885E-07,6.0286E-07,8.9199E-07,7.2171E-07,4.357E-07,1.9897E-07,1.0086E-07,6.3193E-08,4.7141E-08,2.0942E-08,1.7559E-08,1.6289E-09,0.00029226,0.00016741,0.000017528,0.000015741,0.000012808,0.000010645,8.8762E-06,3.3547E-06,3.4032E-06,2.8835E-06,6.9608E-07,3.5045E-07,2.5459E-07,1.6367E-07,1.8011E-07,1.5465E-07,1.1806E-07,1.7045E-07,1.1522E-07,0.000000098,6.3728E-08,7.7699E-08,6.5879E-08,5.1753E-08,5.6245E-08,4.7537E-08,3.5997E-08,1.958E-08,2.3714E-08,0.0010189,0.00079316,0.00038362,0.000065771
5,0.1,1000,19.9,20,0.4407,0.020244,0.00049801,0.056279,2.2222E-07,8.8757E-13,3.2714E-08,0.0073112,0.020483,1.2939E-08,1.5556E-08,0.000061796,1E-22,0.000092445,0.0010275,1.0056E-06,0.000016477,1.4752E-06,2.0525E-07,1.0341E-07,8.1548E-08,4.7468E-07,3.5534E-08,6.3857E-11,0.00054747,0.00033485,2.6152E-08,0.0012533,4.4774E-09,2.8127E-08,2.0982E-09,4.8415E-08,1.2686E-06,1.1963E-06,6.1863E-11,1.4913E-06,4.3989E-09,1.8281E-09,1.1436E-09,1.0326E-09,6.4533E-10,3.0658E-10,2.3138E-10,1.8918E-10,3.2136E-10,9.4165E-11,2.4353E-10,3.4788E-10,2.9308E-10,7.0506E-11,1.2645E-10,9.771E-11,1.5836E-10,3.0428E-11,3.9844E-11,2.8114E-11,2.9053E-11,2.3414E-11,1.9348E-11,2.0456E-11,2.2292E-11,1.129E-11,8.4036E-12,2.6149E-11,8.6309E-12,8.5829E-12,5.161E-12,2.7328E-12,7.8365E-13,6.9022E-13,4.397E-13,1.9847E-13,1.3614E-13,1.4342E-14,3.7189E-07,2.4813E-07,7.6153E-08,4.3781E-08,3.6246E-08,5.0448E-08,2.5853E-08,1.6496E-08,1.5538E-08,9.3251E-09,1.4426E-09,4.9143E-09,7.6462E-10,2.3722E-09,7.9235E-10,2.2249E-09,1.7555E-09,3.8114E-10,3.1331E-10,2.1061E-10,9.6021E-10,2.1046E-10,3.4719E-10,8.6575E-10,4.3717E-10,7.4624E-10,2.4311E-10,1.6439E-10,5.0715E-11,0.000017576,0.000012755,6.9926E-06,5.6047E-06
5,0.1,1000,19.9,21,0.4407,0.15609,0.0067153,0.39068,2.3052E-06,9.4174E-12,3.064E-07,0.062197,0.17463,1.0195E-07,1.137E-07,0.0005533,6E-22,0.00083135,0.0093721,0.000010617,0.00016977,0.000015112,0.000001871,9.3137E-07,6.9581E-07,5.5172E-06,4.1434E-07,7.4591E-10,0.0054328,0.0036301,2.8354E-07,0.012043,5.3576E-08,3.0312E-07,2.2571E-08,4.4885E-07,0.000015719,0.000014819,7.6992E-10,0.000015573,7.2649E-08,3.0358E-08,1.8984E-08,1.7047E-08,1.0653E-08,5.059E-09,3.7568E-09,3.0712E-09,5.052E-09,1.5553E-09,3.858E-09,5.4339E-09,4.5768E-09,1.1442E-09,1.997E-09,1.5492E-09,2.4733E-09,5.025E-10,6.4158E-10,4.5761E-10,4.6733E-10,3.801E-10,3.112E-10,3.2951E-10,3.5298E-10,1.8314E-10,1.3689E-10,4.0697E-10,1.408E-10,1.384E-10,8.323E-11,4.4035E-11,1.3056E-11,1.1167E-11,7.265E-12,3.2794E-12,2.2683E-12,2.3484E-13,4.8636E-06,3.2208E-06,9.3794E-07,5.4501E-07,4.5104E-07,6.1871E-07,3.2081E-07,2.013E-07,1.8996E-07,1.1495E-07,1.8078E-08,5.8116E-08,9.4813E-09,2.8044E-08,9.7354E-09,2.6294E-08,2.074E-08,4.7782E-09,3.933E-09,2.6469E-09,1.1345E-08,2.6215E-09,4.2296E-09,1.007E-08,5.2464E-09,8.6934E-09,2.9277E-09,1.9723E-09,6.3642E-10,0.00019786,0.00014357,0.000078541,0.000057752
5,0.1,1000,19.9,22,0.4407,0.76495,3.0855,2.3287,0.00013445,7.6094E-09,0.000059445,0.085799,0.2439,1.6569E-07,2.223E-07,0.00097064,3.4E-21,0.0014952,0.024018,0.000095054,0.00054184,0.000046217,4.7466E-06,2.3215E-06,1.5629E-06,0.0015479,0.00011706,2.1321E-07,0.041249,0.028305,2.2121E-06,0.043222,4.1237E-06,2.8461E-06,2.0787E-07,1.2527E-06,0.001897,0.0017721,9.4936E-08,0.00009339,0.00040404,0.00017629,0.00010998,0.000094424,0.000058964,0.000027933,0.000018917,0.000015454,0.000018276,8.6394E-06,0.000014595,0.000019328,0.000016212,5.7373E-06,0.000007415,5.8896E-06,8.7678E-06,2.7879E-06,2.7775E-06,2.1108E-06,2.0182E-06,1.9127E-06,1.2947E-06,1.3968E-06,1.3316E-06,9.1538E-07,6.3718E-07,0.000001392,6.5895E-07,6.0531E-07,3.6527E-07,1.8709E-07,7.7922E-08,4.9966E-08,4.0513E-08,1.826E-08,1.3542E-08,1.3368E-09,0.00033375,0.00020873,0.000041156,0.000025548,0.00002109,0.00002679,0.000014928,8.4792E-06,0.000008089,5.1517E-06,8.9694E-07,2.0254E-06,4.3917E-07,9.6267E-07,4.2617E-07,9.1317E-07,7.0944E-07,2.345E-07,1.9593E-07,1.3208E-07,3.8943E-07,1.2337E-07,1.7636E-07,3.2133E-07,1.9863E-07,2.7987E-07,1.1311E-07,7.3797E-08,3.1438E-08,0.001472,0.00107,0.00057115,0.00029185
5,0.1,1000,19.9,23,0.4407,0.051554,0.23723,0.33829,0.0029636,0.001594,0.0097523,0.00094486,0.0029213,1.983E-08,2.4613E-08,0.000055771,2E-22,0.00010031,0.0044173,0.000066775,0.00038078,0.000025875,3.8373E-06,1.6243E-06,7.2585E-07,0.0053462,0.00054321,1.0614E-06,0.037111,0.025511,2.0036E-06,0.034949,5.6795E-06,2.5819E-06,1.6932E-07,6.6108E-07,0.0031465,0.0026771,1.718E-07,0.000084291,0.00053288,0.00023607,0.0001453,0.00012089,0.000076524,0.000035743,0.000013843,0.000011264,0.000013415,0.000011245,0.000013933,8.4532E-06,6.7482E-06,4.0655E-06,0.000006349,5.7853E-06,3.6688E-06,3.6685E-06,0.000003681,3.1118E-06,2.6111E-06,0.000001394,2.1385E-06,1.7519E-06,1.2507E-06,6.4826E-07,1.0547E-06,7.2662E-07,1.0566E-06,8.5857E-07,5.1852E-07,2.3767E-07,1.1546E-07,7.5215E-08,5.4265E-08,2.4096E-08,2.0101E-08,1.8864E-09,0.00038598,0.00022225,0.000024355,0.000021917,0.000017833,0.000014799,0.000012367,4.6766E-06,4.7455E-06,0.000004027,9.6787E-07,4.9346E-07,3.5464E-07,2.3148E-07,2.5047E-07,2.1776E-07,1.6696E-07,2.3646E-07,1.5822E-07,1.3581E-07,8.9949E-08,1.082E-07,9.1819E-08,7.4761E-08,7.9244E-08,6.8671E-08,5.0734E-08,2.7647E-08,3.2905E-08,0.0013591,0.0010573,0.00051113,0.000093621
5,0.1,1000,19.8,20,0.6984,0.018452,0.00018168,0.052574,5.4057E-08,1.8437E-13,4.2381E-09,0.006377,0.017866,5.7279E-08,1.4476E-07,0.000058424,3E-22,0.0000874,0.0012648,5.521E-07,0.000014057,1.2563E-06,5.2254E-07,2.6741E-07,3.3294E-07,8.3999E-08,6.3853E-09,1.1475E-11,0.00025488,0.00014409,1.1253E-08,0.00086156,1.8912E-09,1.5536E-08,1.1562E-09,8.6711E-08,2.8235E-07,2.6535E-07,1.3722E-11,7.9982E-07,9.8674E-10,4.0701E-10,2.5462E-10,2.3146E-10,1.4478E-10,6.8784E-11,5.1903E-11,4.2437E-11,7.5517E-11,2.1108E-11,5.7227E-11,8.0755E-11,6.7914E-11,1.5805E-11,2.9716E-11,2.2961E-11,3.6695E-11,6.8268E-12,9.2802E-12,6.4657E-12,6.7675E-12,5.2521E-12,4.5467E-12,4.7487E-12,5.2384E-12,2.5331E-12,1.9397E-12,6.1448E-12,1.9849E-12,2.0028E-12,1.2022E-12,6.3437E-13,1.7441E-13,1.6046E-13,9.8632E-14,4.4491E-14,3.03E-14,3.2694E-15,1.2632E-07,8.4973E-08,2.7513E-08,1.5817E-08,1.3095E-08,1.8291E-08,9.374E-09,6.0292E-09,5.6791E-09,3.4083E-09,5.21E-10,1.8153E-09,2.7724E-10,8.764E-10,2.8729E-10,8.2183E-10,6.4855E-10,1.3718E-10,1.1144E-10,7.5554E-11,3.5429E-10,7.6036E-11,1.269E-10,3.3064E-10,1.6148E-10,2.85E-10,8.9802E-11,6.0561E-11,1.8253E-11,9.3621E-06,6.8081E-06,3.7297E-06,3.2671E-06
5,0.1,1000,19.8,21,0.6984,0.16025,0.0021575,0.40005,5.3945E-07,1.8006E-12,3.861E-08,0.056127,0.15759,4.5952E-07,1.0793E-06,0.00053671,1.5E-21,0.00080643,0.011754,5.9053E-06,0.00014767,0.000013126,4.8415E-06,2.4491E-06,2.8992E-06,9.6591E-07,7.3592E-08,1.3248E-10,0.0025904,0.0015966,1.2471E-07,0.008739,2.1475E-08,1.6793E-07,1.2477E-08,0.00000082,3.3309E-06,3.1283E-06,1.6253E-10,8.2915E-06,1.3883E-08,5.7551E-09,3.5989E-09,3.2552E-09,2.0358E-09,9.6679E-10,7.1786E-10,5.8687E-10,1.0166E-09,2.9699E-10,7.763E-10,1.0784E-09,9.0656E-10,2.1848E-10,4.0183E-10,3.1173E-10,4.899E-10,9.6029E-11,1.277E-10,8.9934E-11,9.3055E-11,7.2632E-11,6.262E-11,6.5397E-11,7.1027E-11,3.4997E-11,2.7002E-11,8.1887E-11,2.7671E-11,2.7577E-11,1.6573E-11,8.7395E-12,2.4734E-12,2.2183E-12,1.3883E-12,6.2621E-13,4.2972E-13,4.5612E-14,1.5665E-06,1.0464E-06,3.2324E-07,1.8783E-07,1.5544E-07,0.000000214,1.1097E-07,7.0207E-08,6.625E-08,4.0092E-08,6.2254E-09,2.0507E-08,3.2795E-09,9.8981E-09,3.3674E-09,9.2783E-09,7.3201E-09,1.6397E-09,1.333E-09,9.0526E-10,3.9994E-09,9.0344E-10,1.4751E-09,3.6577E-09,1.8512E-09,3.1578E-09,1.0331E-09,6.9417E-10,2.184E-10,0.0001054,0.000076616,0.000041883,0.000033849
5,0.1,1000,19.8,22,0.6984,0.68714,2.583,2.0613,0.000065323,5.066E-09,0.000019758,0.13252,0.37655,1.0528E-06,2.8237E-06,0.001591,1.98E-20,0.0024496,0.046348,0.000098177,0.00075674,0.000064442,0.000017661,8.7545E-06,8.9779E-06,0.00066688,0.000050995,9.2873E-08,0.03928,0.027083,2.1167E-06,0.052736,2.7415E-06,2.8429E-06,2.0744E-07,3.1605E-06,0.0011794,0.0010983,5.8814E-08,0.000099839,0.00030747,0.00013212,0.000082432,0.000071785,0.000044872,0.000021258,0.000014429,0.000011789,0.000015959,6.5677E-06,0.000012731,0.00001647,0.000013769,4.3724E-06,6.4707E-06,5.1369E-06,7.4466E-06,2.1215E-06,2.3422E-06,0.000001743,1.6982E-06,0.000001459,1.1279E-06,1.1843E-06,1.1616E-06,6.9834E-07,5.2925E-07,1.2177E-06,5.4403E-07,5.0985E-07,3.0729E-07,1.5862E-07,5.815E-08,4.1972E-08,3.0828E-08,1.3881E-08,1.0106E-08,1.0392E-09,0.00031775,0.00020245,0.000045748,0.000028368,0.000023417,0.000029803,0.000016585,9.5221E-06,9.0816E-06,5.7786E-06,9.8719E-07,0.000002351,4.8795E-07,1.1287E-06,4.7398E-07,1.0602E-06,8.3198E-07,2.5708E-07,2.0976E-07,1.4426E-07,4.5457E-07,1.3698E-07,1.981E-07,3.9481E-07,2.2978E-07,3.4373E-07,1.3077E-07,8.5817E-08,3.4463E-08,0.0015443,0.0011227,0.00060049,0.00035588
5,0.1,1000,19.8,23,0.6984,0.0582,0.26981,0.37165,0.0033206,0.0019957,0.011767,0.0014471,0.004473,1.2522E-07,3.1016E-07,0.000091257,1.1E-21,0.00016413,0.0084815,0.000078201,0.00053674,0.000036374,0.000014272,6.1198E-06,0.000004161,0.0050785,0.0005161,1.0087E-06,0.041356,0.028452,2.2346E-06,0.044892,5.9429E-06,3.0533E-06,1.9999E-07,1.6766E-06,0.0032594,0.0027688,1.7784E-07,0.000098984,0.00057606,0.00025408,0.00015639,0.00013063,0.000082714,0.000038632,0.000014974,0.000012184,0.000015171,0.000012151,0.000015753,9.5025E-06,7.5805E-06,4.3964E-06,7.1783E-06,6.5408E-06,4.1211E-06,3.9653E-06,4.1146E-06,0.000003458,2.9161E-06,1.5079E-06,2.4216E-06,1.9636E-06,0.000001414,7.0123E-07,1.1749E-06,8.2297E-07,1.1746E-06,9.5892E-07,5.7926E-07,2.664E-07,1.2412E-07,8.4032E-08,5.8665E-08,2.6038E-08,2.1609E-08,2.0525E-09,0.0004747,0.00027492,0.000031655,0.000028538,0.000023218,0.00001924,0.000016107,6.1029E-06,0.000006194,5.2632E-06,0.000001258,6.516E-07,4.6183E-07,3.0697E-07,3.2569E-07,2.8756E-07,2.2143E-07,3.0665E-07,2.0294E-07,1.759E-07,1.1904E-07,1.4091E-07,1.198E-07,1.0134E-07,1.0457E-07,9.3072E-08,6.6959E-08,3.6558E-08,4.2685E-08,0.0016754,0.0013005,0.00062839,0.00012201
5,0.1,1000,19.7,20,1.107,0.016659,0.000057562,0.047529,1.1764E-08,3.4606E-14,4.7154E-10,0.0048314,0.013536,2.4912E-07,1.1968E-06,0.00004872,7E-22,0.000072883,0.0013129,2.5107E-07,9.8115E-06,8.741E-07,0.000001143,5.948E-07,1.1497E-06,9.66E-09,7.4951E-10,1.3469E-12,0.000078794,0.000040088,3.1309E-09,0.00038097,6.7936E-10,6.9173E-09,5.1342E-10,1.3509E-07,4.6422E-08,4.3433E-08,2.246E-12,3.1085E-07,1.949E-10,7.9726E-11,4.9875E-11,4.5725E-11,2.8613E-11,1.3593E-11,1.0252E-11,8.3822E-12,1.5674E-11,4.1698E-12,1.1878E-11,1.6552E-11,1.388E-11,3.1221E-12,6.1677E-12,4.7657E-12,7.4997E-12,1.3491E-12,1.9082E-12,1.3105E-12,1.3928E-12,1.0374E-12,9.437E-13,9.7332E-13,1.0873E-12,5.006E-13,3.9485E-13,1.2754E-12,4.0232E-13,4.1294E-13,2.4742E-13,1.3003E-13,3.4172E-14,3.2931E-14,1.9482E-14,8.7889E-15,5.9366E-15,6.586E-16,3.7674E-08,2.556E-08,8.7438E-09,5.0269E-09,4.1618E-09,5.8318E-09,2.9887E-09,1.9395E-09,1.8269E-09,1.0964E-09,1.6544E-10,5.9097E-10,8.8391E-11,2.8498E-10,9.1596E-11,2.6755E-10,2.1089E-10,4.3392E-11,3.4798E-11,2.3817E-11,1.1501E-10,2.4165E-11,4.0821E-11,1.114E-10,5.2572E-11,9.6021E-11,2.9235E-11,1.9628E-11,5.7738E-12,4.3536E-06,3.1731E-06,1.7368E-06,1.6727E-06
5,0.1,1000,19.7,21,1.107,0.15826,0.00065346,0.4063,1.1642E-07,3.3915E-13,4.3801E-09,0.043381,0.1218,2.0154E-06,9.0447E-06,0.00045572,4E-21,0.00068473,0.01238,2.7357E-06,0.00010546,9.3503E-06,0.000010742,5.5277E-06,0.000010192,1.1258E-07,8.745E-09,1.5743E-11,0.00086733,0.00045739,3.5726E-08,0.0041222,7.5383E-09,7.5658E-08,5.6065E-09,1.2993E-06,5.3868E-07,5.0366E-07,2.6168E-11,3.2293E-06,2.5482E-09,1.0472E-09,6.5485E-10,5.9724E-10,3.738E-10,1.7752E-10,1.3176E-10,1.0772E-10,1.9676E-10,5.449E-11,1.5026E-10,2.0587E-10,1.7265E-10,4.0085E-11,7.7775E-11,6.0337E-11,9.3301E-11,1.7632E-11,2.447E-11,1.6979E-11,1.7839E-11,1.3332E-11,1.212E-11,1.2485E-11,1.3748E-11,6.4258E-12,5.1197E-12,1.5849E-11,5.2239E-12,5.2966E-12,3.1771E-12,1.6685E-12,4.5001E-13,4.2418E-13,2.5482E-13,1.1489E-13,7.8182E-14,8.5372E-15,4.5555E-07,3.0714E-07,1.0068E-07,5.8501E-08,4.8414E-08,6.6928E-08,3.4704E-08,2.2161E-08,2.0912E-08,1.2655E-08,1.9383E-09,6.552E-09,1.0256E-09,3.1614E-09,1.0531E-09,2.9645E-09,2.338E-09,5.0854E-10,4.0784E-10,2.797E-10,1.2754E-09,2.8139E-10,4.6563E-10,1.2134E-09,5.9149E-10,1.0476E-09,3.3008E-10,2.2096E-10,6.7733E-11,0.000049149,0.000035794,0.00001955,0.000017465
5,0.1,1000,19.7,22,1.107,0.60826,1.7745,1.7918,0.000035759,4.8236E-09,0.000006149,0.18151,0.51519,5.7587E-06,0.000025755,0.0022567,7.51E-20,0.0034696,0.073092,0.000077419,0.00088772,0.000075462,0.000053429,0.000026763,0.000040574,0.0001744,0.000013608,2.4779E-08,0.026445,0.018275,1.4282E-06,0.046353,1.2197E-06,2.1407E-06,1.5579E-07,6.7821E-06,0.0004371,0.00040206,2.1516E-08,0.000067582,0.00016361,0.000068511,0.000042749,0.000038147,0.000023886,0.000011317,7.7154E-06,6.3037E-06,0.00001034,3.4897E-06,8.2276E-06,0.000010298,8.5625E-06,2.3351E-06,4.1859E-06,0.000003319,4.6304E-06,1.1292E-06,1.4464E-06,1.0389E-06,1.0473E-06,7.8016E-07,7.2642E-07,7.3251E-07,7.5082E-07,3.7362E-07,3.1848E-07,7.9212E-07,3.2413E-07,3.1546E-07,1.8942E-07,9.8098E-08,3.0003E-08,2.5748E-08,1.6403E-08,7.3748E-09,5.2142E-09,5.7505E-10,0.00021504,0.00014106,0.000039011,0.000024124,0.000019916,0.000025408,0.000014095,8.2828E-06,7.8952E-06,5.0127E-06,8.2776E-07,0.000002145,4.1475E-07,1.0403E-06,4.0384E-07,9.6758E-07,7.6704E-07,2.143E-07,1.6894E-07,1.1946E-07,4.1719E-07,1.1648E-07,1.7242E-07,3.8948E-07,2.082E-07,3.3879E-07,1.1833E-07,7.804E-08,2.8724E-08,0.0012818,0.00093168,0.00049981,0.00036489
5,0.1,1000,19.7,23,1.107,0.064178,0.2931,0.39901,0.0037377,0.0024715,0.013994,0.0019505,0.0060247,6.7939E-07,2.8048E-06,0.00013013,4E-21,0.00023393,0.013428,0.000086147,0.00065364,0.000044147,0.000043157,0.00001869,0.000018757,0.004807,0.00048794,9.5384E-07,0.041965,0.028815,0.000002263,0.046526,5.7634E-06,3.3174E-06,2.1704E-07,3.6614E-06,0.0031893,0.0027048,1.7384E-07,0.000090391,0.00058512,0.00025699,0.00015817,0.00013264,0.000084008,0.000039237,0.000015237,0.000012399,0.000016078,0.000012338,0.000016679,0.000010034,0.000008001,4.4733E-06,7.6025E-06,6.9253E-06,4.3494E-06,4.0274E-06,0.000004311,3.6024E-06,3.0526E-06,1.5345E-06,2.5666E-06,2.0618E-06,1.4973E-06,7.137E-07,1.2268E-06,8.7428E-07,1.2241E-06,0.000001004,6.0652E-07,2.7973E-07,1.254E-07,8.7988E-08,5.9588E-08,2.6438E-08,2.1831E-08,2.0978E-09,0.0005407,0.00031494,0.000038022,0.000034321,0.000027921,0.000023117,0.000019374,7.3635E-06,7.4739E-06,6.3561E-06,1.5104E-06,7.9623E-07,5.5544E-07,3.766E-07,3.9134E-07,3.5145E-07,2.717E-07,3.675E-07,2.4075E-07,2.1051E-07,1.4582E-07,1.6948E-07,1.4455E-07,1.2664E-07,1.2745E-07,1.1627E-07,8.159E-08,4.4646E-08,5.1168E-08,0.0019189,0.0014836,0.0007166,0.00014626
5,0.1,1000,19.6,20,1.754,0.014868,0.000015811,0.041982,2.3543E-09,6.0026E-15,4.6014E-11,0.0030982,0.0086799,0.000001067,8.9254E-06,0.000035647,1.8E-21,0.000053326,0.0011453,8.9128E-08,5.4384E-06,4.8355E-07,2.0657E-06,1.0943E-06,3.2242E-06,7.7467E-10,6.1592E-11,1.1068E-13,0.000017628,7.8157E-06,6.1041E-10,0.00011599,1.7691E-10,2.1186E-09,1.5675E-10,1.5622E-07,5.9743E-09,5.5661E-09,2.8783E-13,9.1638E-08,3.3586E-11,1.3606E-11,8.5118E-12,7.8795E-12,4.9349E-12,2.3445E-12,1.7666E-12,1.4444E-12,2.8548E-12,7.1856E-13,2.1634E-12,2.9705E-12,2.4809E-12,5.3802E-13,1.1234E-12,8.6802E-13,1.3404E-12,2.3269E-13,3.4404E-13,2.3218E-13,2.5134E-13,1.7876E-13,1.7188E-13,1.7467E-13,1.9803E-13,8.6338E-14,7.0339E-14,2.323E-13,7.1278E-14,7.4755E-14,4.465E-14,2.3334E-14,5.8341E-15,5.9228E-15,3.3571E-15,1.5145E-15,1.0135E-15,1.1644E-16,9.7522E-09,6.6706E-09,2.4313E-09,1.3978E-09,1.1572E-09,1.6212E-09,8.3083E-10,5.4567E-10,5.1398E-10,3.0846E-10,4.5795E-11,1.6874E-10,2.4572E-11,8.1078E-11,2.5463E-11,7.6395E-11,5.9999E-11,1.196E-11,9.4515E-12,6.5421E-12,3.2603E-11,6.7192E-12,1.1485E-11,3.2947E-11,1.5011E-11,2.8399E-11,8.3477E-12,5.5691E-12,1.5914E-12,1.7416E-06,1.2726E-06,6.9571E-07,7.415E-07
