Z,U,R,n,NH,agn_percent,redshift,Lbol,L12um,W1L,W2L,W3L,W4L,w12_wrong,w23_wrong
0.1,-1.959793372,20.741001,1000,20,40,0,1,0.002445919,-10.62573983,-11.17096031,-13.97195126,-17.11834331,0.540615154,2.739779718
0.1,-1.959793372,20.741001,1000,20.5,40,0,1,0.003318832,-10.69460438,-11.26932939,-14.51787506,-18.19519754,0.571089605,3.152066987
0.1,-1.959793372,20.741001,1000,21,40,0,1,0.006540942,-10.86381177,-11.49646093,-15.46829274,-19.46299712,0.63184451,3.8393916
0.1,-1.959793372,20.741001,1000,21.5,40,0,1,0.016154045,-11.08973139,-11.76229101,-16.38020907,-20.53449567,0.674342431,4.465944292
0.1,-1.959793372,20.741001,1000,22,40,0,1,0.025649013,-11.11896895,-11.77813658,-16.69036336,-21.01318509,0.66008037,4.772225542
0.1,-1.959793372,20.741001,1000,22.5,40,0,1,0.033295193,-11.11607967,-11.77673712,-16.83522096,-21.21841926,0.661006624,4.931840626
0.1,-1.959793372,20.741001,1000,23,40,0,1,0.033255645,-11.00591218,-11.71498712,-16.80204692,-21.18117373,0.71014201,4.961633977
0.1,-1.959793372,20.741001,1000,23.5,40,0,1,0.025102831,-10.62512177,-11.49089777,-16.554885,-20.98310059,0.869380113,4.928084422
0.1,-1.959793372,21.091,300,24,40,0,1,0.007222875,-9.43612696,-10.76712762,-14.97023925,-19.37501548,1.341131256,4.128819442
0.1,-1.959793372,20.991001,300,19,40,0,1,0.002141782,-10.59067319,-11.11897116,-13.65271407,-16.01812384,0.523317006,2.499190542
0.1,-1.959793372,20.991001,300,19.5,40,0,1,0.002161224,-10.59907242,-11.13166719,-13.69869501,-16.26525786,0.527711357,2.53018135
0.1,-1.959793372,20.991001,300,20,40,0,1,0.002227969,-10.62539653,-11.17061777,-13.83526733,-16.83235377,0.540618267,2.62124653
0.1,-1.959793372,20.991001,300,20.5,40,0,1,0.002468944,-10.69446155,-11.26886881,-14.17253086,-17.79651944,0.570773146,2.84388732
0.1,-1.959793372,20.991001,300,21,40,0,1,0.00327139,-10.8641976,-11.49490777,-14.86083141,-19.00351926,0.629803933,3.281622564
0.1,-1.959793372,20.991001,300,21.5,40,0,1,0.007083736,-11.09102985,-11.75816516,-15.59923888,-20.0355604,0.668613828,3.737575875
0.1,-1.959793372,20.991001,300,22,40,0,1,0.0151344,-11.12023364,-11.77386777,-15.95154895,-20.43467014,0.654224267,4.100046908
0.1,-1.959793372,20.991001,300,22.5,40,0,1,0.022773503,-11.11715268,-11.7722254,-16.17365554,-20.57057192,0.655103028,4.341463212
0.1,-1.959793372,20.991001,300,23,40,0,1,0.023637546,-11.00686965,-11.71035581,-16.1629278,-20.52182502,0.704233604,4.392691979
0.1,-1.959793372,20.991001,300,23.5,40,0,1,0.017922828,-10.6257322,-11.48612244,-15.89530047,-20.32480523,0.863684922,4.33692497
1,-1.954677021,20.641001,1000,19,20,0,1,0.002135955,-10.61148058,-10.90768342,-13.8575267,-17.15648041,0.29219831,2.860556412
1,-1.954677021,20.741001,1000,24,20,0,1,1.02E-06,1.76246988,-1.495607687,-7.416570872,-12.41850018,3.241756423,5.783835543
1,-1.954677021,20.641001,1000,19,20,0,1,0.002135955,-10.61148058,-10.90768342,-13.85752972,-17.15648041,0.29219831,2.860559602
1,-1.954677021,20.641001,1000,19.5,20,0,1,0.003178032,-10.61778496,-10.93117256,-14.49004099,-18.1917708,0.309680171,3.437933463
1,-1.954677021,20.641001,1000,20,20,0,1,0.006319608,-10.63752635,-10.99764859,-15.41033435,-19.33874433,0.357265743,4.267976528
1,-1.954677021,20.641001,1000,20.5,20,0,1,0.013504528,-10.68410516,-11.13155695,-16.37476195,-20.41806483,0.446699967,5.08885945
1,-1.954677021,20.641001,1000,21,20,0,1,0.023186274,-10.79327317,-11.31520071,-17.01739618,-21.20012253,0.523187469,5.544843667
1,-1.954677021,20.641001,1000,21.5,20,0,1,0.032000616,-10.79683394,-11.31862741,-17.17519877,-21.46463827,0.522088117,5.706887121
1,-1.954677021,20.641001,1000,22,20,0,1,0.032125136,-10.68504939,-11.25652769,-17.14158723,-21.43358585,0.572405635,5.734776369
1,-1.954677021,20.641001,1000,22.5,20,0,1,0.0241766,-10.29554223,-11.02499567,-16.88726247,-21.23317579,0.733116266,5.699053133
1,-1.954677021,20.641001,1000,23,20,0,1,0.009334357,-9.073836653,-10.28775702,-16.12212286,-20.59062583,1.225299965,5.64519674
1,-1.954677021,20.641001,1000,23.5,20,0,1,4.61E-04,-5.352132373,-7.991725545,-13.96744332,-18.58616216,2.666603796,5.777655058
1,-1.954677021,20.641001,1000,24,20,0,1,1.02E-06,1.767957745,-1.473982808,-7.737273476,-12.61090467,3.226925475,6.111316188
1,-1.954677021,20.641001,1000,19.5,20,0,1,0.003178032,-10.61778501,-10.93117261,-14.49004758,-18.19177086,0.309680171,3.437939427
1,-1.954677021,20.641001,1000,20,20,0,1,0.006319609,-10.63752645,-10.9976487,-15.41033885,-19.33874444,0.357265743,4.267981522
1,-1.954677021,20.641001,1000,20.5,20,0,1,0.013504528,-10.68410517,-11.13155695,-16.37476154,-20.41806484,0.446699967,5.088858896
1,-1.954677021,20.641001,1000,21,20,0,1,0.023186236,-10.79327138,-11.31519892,-17.01738443,-21.20011776,0.523187469,5.544834715
1,-1.954677021,20.641001,1000,21.5,20,0,1,0.032000845,-10.79684758,-11.31863477,-17.17517316,-21.46463847,0.522081834,5.706854447
1,-1.954677021,20.641001,1000,22,20,0,1,0.032124787,-10.68504437,-11.25652368,-17.14167458,-21.43358843,0.572407204,5.73487353
1,-1.954677021,20.641001,1000,22.5,20,0,1,0.024173522,-10.29555273,-11.02500617,-16.88726905,-21.2331863,0.733116263,5.699048329
1,-1.954677021,20.641001,1000,23,20,0,1,0.009334489,-9.073713981,-10.28754398,-16.12188637,-20.59063566,1.22520097,5.645154267
1,-1.954677021,20.641001,1000,23.5,20,0,1,4.61E-04,-5.351989098,-7.991348184,-13.96718212,-18.58616496,2.666353517,5.777783497
1,-1.954677021,20.991001,300,24,20,0,1,3.98E-06,1.035786542,-1.674757389,-7.265177314,-12.21323287,2.698357354,5.499979861
1,-1.954677021,20.891001,300,19,20,0,1,0.001756953,-10.61121286,-10.90748709,-13.62070335,-16.88953579,0.292268382,2.64742143
1,-1.954677021,20.891001,300,19.5,20,0,1,0.001980674,-10.61778789,-10.93134527,-14.02906129,-17.85520342,0.309852289,3.012559623
1,-1.954677021,20.891001,300,20,20,0,1,0.002648104,-10.63780158,-10.99825273,-14.74504596,-18.96218344,0.357604967,3.641506062
1,-1.954677021,20.891001,300,20.5,20,0,1,0.004091078,-10.68560139,-11.13278801,-15.62294782,-19.99906795,0.446463059,4.379046102
1,-1.954677021,20.891001,300,21,20,0,1,0.00781355,-10.79391597,-11.31178524,-16.26280613,-20.70554124,0.519016061,4.842571466
1,-1.954677021,20.891001,300,21.5,20,0,1,0.015888916,-10.79758835,-11.31533189,-16.45992825,-20.89868244,0.517916221,5.049993806
1,-1.954677021,20.891001,300,22,20,0,1,0.017404739,-10.68520286,-11.25278526,-16.45340788,-20.85212443,0.568393736,5.103385655
1,-1.954677021,20.891001,300,22.5,20,0,1,0.013257594,-10.29640139,-11.02165038,-16.17162061,-20.6511332,0.728775501,5.035023373
1,-1.954677021,20.891001,300,23,20,0,1,0.005131438,-9.074547579,-10.2844935,-15.3406441,-20.01097164,1.221171498,4.901906262
1,-1.954677021,20.891001,300,23.5,20,0,1,2.56E-04,-5.35226597,-7.98725208,-13.12302768,-18.02445403,2.661751082,4.9575315
1,-1.94577009,20.641001,1000,24,0,0,1,1.52E-07,4.981417987,-0.704998524,-7.640672176,-12.6412605,5.674460558,6.802187791
1,-1.94577009,20.541,1000,19,0,0,1,0.002558218,-10.58797691,-10.68958386,-13.99463778,-17.32012988,0.098235628,3.180059888
1,-1.94577009,20.541,1000,19.5,0,0,1,0.004531253,-10.59207526,-10.70003873,-14.71080721,-18.34328492,0.104731756,3.856897445
1,-1.94577009,20.541,1000,20,0,0,1,0.010354371,-10.60477338,-10.7321725,-15.67959382,-19.48510084,0.124608913,4.773976715
1,-1.94577009,20.541,1000,20.5,0,0,1,0.023983952,-10.64124458,-10.81820798,-16.64960122,-20.58280517,0.175367854,5.646035039
1,-1.94577009,20.541,1000,21,0,0,1,0.044652036,-10.707051,-10.90885265,-17.30232228,-21.39071759,0.199462879,6.212054859
1,-1.94577009,20.541,1000,21.5,0,0,1,0.056279672,-10.72144301,-10.91375525,-17.48544534,-21.70279535,0.187787375,6.40151802
1,-1.94577009,20.541,1000,22,0,0,1,0.052990978,-10.60374345,-10.84397194,-17.42556803,-21.67729027,0.236154266,6.411257854
1,-1.94577009,20.541,1000,22.5,0,0,1,0.039189842,-10.20952701,-10.60954379,-17.18488545,-21.477265,0.398342823,6.39776177
1,-1.94577009,20.541,1000,23,0,0,1,0.01504548,-8.976745526,-9.869346921,-16.45787123,-20.83356074,0.8977143,6.39853875
1,-1.94577009,20.541,1000,23.5,0,0,1,7.32E-04,-5.223838835,-7.573996888,-14.32580612,-18.81891981,2.368985571,6.563326461
0.1,-1.938547521,20.641001,1000,19,5,0,1,0.00241631,-10.52320597,-10.83553048,-13.81349507,-16.48355721,0.305390354,2.89865012
0.1,-1.938547521,20.741001,1000,24,5,0,1,0.010153757,-9.171943002,-10.30771069,-15.70361221,-20.33261543,1.140627405,5.251821691
0.1,-1.938547521,20.641001,1000,19.5,5,0,1,0.002535934,-10.52863555,-10.84535842,-13.8992487,-16.7716422,0.309888436,2.967701318
0.1,-1.938547521,20.641001,1000,20,5,0,1,0.002928798,-10.54456218,-10.87268554,-14.13991043,-17.38106644,0.321623281,3.163698981
0.1,-1.938547521,20.641001,1000,20.5,5,0,1,0.004265913,-10.5903174,-10.94925834,-14.69442154,-18.34420643,0.353502585,3.611875808
0.1,-1.938547521,20.641001,1000,21,5,0,1,0.008910775,-10.72859189,-11.16547293,-15.62424859,-19.53648461,0.43429287,4.295921607
0.1,-1.938547521,20.641001,1000,21.5,5,0,1,0.020652909,-10.85173931,-11.32478344,-16.46289405,-20.52671634,0.471611179,4.971320922
0.1,-1.938547521,20.641001,1000,22,5,0,1,0.034412618,-10.88920136,-11.3387115,-16.91182424,-21.15601624,0.446313378,5.418704512
0.1,-1.938547521,20.641001,1000,22.5,5,0,1,0.043413439,-10.89091747,-11.33548683,-17.07278277,-21.42454022,0.44017138,5.595562472
0.1,-1.938547521,20.641001,1000,23,5,0,1,0.042321178,-10.77475376,-11.26677992,-17.02580293,-21.39301681,0.488142168,5.618905642
0.1,-1.938547521,20.641001,1000,23.5,5,0,1,0.031518742,-10.38349736,-11.03412582,-16.78050371,-21.18870649,0.649114334,5.597974352
0.1,-1.938547521,20.641001,1000,24,5,0,1,0.012140105,-9.160188853,-10.30039131,-16.03957921,-20.53987851,1.145415972,5.574540265
0.1,-1.938547521,20.991001,300,24,5,0,1,0.007818722,-9.173295486,-10.30699886,-14.99194358,-19.64869501,1.138646503,4.609519855
0.1,-1.938547521,20.891001,300,19,5,0,1,0.002375339,-10.52288323,-10.83521297,-13.78927515,-16.43689804,0.305399462,2.876976518
0.1,-1.938547521,20.891001,300,19.5,5,0,1,0.002405056,-10.52829958,-10.84502077,-13.82653063,-16.65422835,0.30988908,2.901771585
0.1,-1.938547521,20.891001,300,20,5,0,1,0.002503283,-10.54428243,-10.87233382,-13.93912089,-17.15386033,0.321556054,2.978853979
0.1,-1.938547521,20.891001,300,20.5,5,0,1,0.002827732,-10.59013086,-10.94851697,-14.24323035,-18.02162748,0.352919037,3.186364325
0.1,-1.938547521,20.891001,300,21,5,0,1,0.003929404,-10.7289241,-11.16255826,-14.87675535,-19.15999051,0.430877266,3.571766198
0.1,-1.938547521,20.891001,300,21.5,5,0,1,0.008999545,-10.85242536,-11.32044237,-15.57795314,-20.10315496,0.466319935,4.116286326
0.1,-1.938547521,20.891001,300,22,5,0,1,0.01879805,-10.88954289,-11.33412052,-16.04613406,-20.65062562,0.441126976,4.607258544
0.1,-1.938547521,20.891001,300,22.5,5,0,1,0.027262901,-10.89101422,-11.33069516,-16.26759309,-20.83738299,0.435042736,4.857313371
0.1,-1.938547521,20.891001,300,23,5,0,1,0.027534753,-10.77446833,-11.2617157,-16.24194094,-20.78786923,0.483134148,4.903203372
0.1,-1.938547521,20.891001,300,23.5,5,0,1,0.020573662,-10.38285556,-11.0288759,-15.98168632,-20.58371793,0.644283487,4.866030031
1,-1.91649738,20.841002,1000,24,60,0,1,6.05E-06,0.578781648,-2.294700709,-8.203115547,-13.10688289,2.864619485,5.765377891
1,-1.91649738,20.741001,1000,19,60,0,1,0.001894244,-10.65666452,-11.24031167,-13.73256599,-16.79643514,0.580771073,2.458695515
1,-1.91649738,20.741001,1000,19.5,60,0,1,0.002336629,-10.66585974,-11.27027344,-14.27855487,-17.88739311,0.601994351,2.932339384
1,-1.91649738,20.741001,1000,20,60,0,1,0.003754779,-10.69365067,-11.35654773,-15.15428114,-19.08367513,0.661748353,3.685024655
1,-1.91649738,20.741001,1000,20.5,60,0,1,0.007222743,-10.7671586,-11.55434294,-16.10553142,-20.18197899,0.789040571,4.426976767
1,-1.91649738,20.741001,1000,21,60,0,1,0.011027907,-10.95900168,-11.84506704,-16.87917409,-20.94431632,0.891651342,4.922210113
1,-1.91649738,20.741001,1000,21.5,60,0,1,0.017743637,-10.95696444,-11.84786975,-17.00857692,-21.13365448,0.896297168,5.048632886
1,-1.91649738,20.741001,1000,22,60,0,1,0.019629494,-10.85292922,-11.79152771,-17.00994658,-21.10227384,0.944769667,5.100451557
1,-1.91649738,20.741001,1000,22.5,60,0,1,0.015387675,-10.47060108,-11.56439392,-16.75759381,-20.90561063,1.102888384,5.056642641
1,-1.91649738,20.741001,1000,23,60,0,1,0.006051846,-9.262431657,-10.83071318,-15.94663429,-20.27004759,1.585575007,4.939202549
1,-1.91649738,20.741001,1000,23.5,60,0,1,3.15E-04,-5.580854268,-8.541597209,-13.77393743,-18.29032514,2.994543756,5.033874768
1,-1.91649738,21.091,300,24,60,0,1,6.77E-05,-2.841953684,-5.092900152,-10.29536684,-13.65372562,2.262729424,5.066559876
1,-1.91649738,20.991001,300,19,60,0,1,0.001736621,-10.65615998,-11.23982917,-13.60690548,-16.46731052,0.580790683,2.353714273
1,-1.91649738,20.991001,300,19.5,60,0,1,0.00182849,-10.66556129,-11.27005411,-14.01860401,-17.48900073,0.602079356,2.707301036
1,-1.91649738,20.991001,300,20,60,0,1,0.002117126,-10.69402883,-11.35733193,-14.75641727,-18.64803732,0.66215505,3.329437517
1,-1.91649738,20.991001,300,20.5,60,0,1,0.002809257,-10.76796646,-11.55505759,-15.62830844,-19.69057239,0.788942824,3.999967759
1,-1.91649738,20.991001,300,21,60,0,1,0.00392404,-10.95876814,-11.84111576,-16.47542585,-20.3579829,0.887814977,4.57413234
1,-1.91649738,20.991001,300,21.5,60,0,1,0.010486297,-10.95746661,-11.84452504,-16.62965413,-20.48661859,0.892283261,4.721640205
1,-1.91649738,20.991001,300,22,60,0,1,0.012985909,-10.85360047,-11.78841441,-16.65641382,-20.44474192,0.940802707,4.793188298
1,-1.91649738,20.991001,300,22.5,60,0,1,0.010402669,-10.47165078,-11.56152775,-16.37968198,-20.2513656,1.098798258,4.72061126
1,-1.91649738,20.991001,300,23,60,0,1,0.004113936,-9.263781852,-10.8290195,-15.50970415,-19.62439725,1.582370664,4.532146325
1,-1.91649738,20.991001,300,23.5,60,0,1,2.28E-04,-5.583241831,-8.539060187,-13.29681639,-17.68932801,2.989348841,4.573426844
1,-1.915781313,20.991001,300,24,0,0,1,2.41E-06,1.909099315,-0.959072502,-6.799828646,-11.95483952,2.843310888,5.784370629
1,-1.915781313,20.891001,300,19,0,0,1,0.002715411,-9.696918728,-10.24558742,-14.02081005,-17.29790527,0.540979063,3.680069734
1,-1.915781313,20.891001,300,19.5,0,0,1,0.003033986,-9.714331617,-10.27080344,-14.28843708,-18.12072215,0.549401055,3.900720428
1,-1.915781313,20.891001,300,20,0,0,1,0.003965441,-9.767521847,-10.34771462,-14.83261839,-19.16607537,0.574968615,4.335772052
1,-1.915781313,20.891001,300,20.5,0,0,1,0.005986702,-9.920996429,-10.56196303,-15.54741528,-20.20097208,0.640415235,4.810049622
1,-1.915781313,20.891001,300,21,0,0,1,0.013169769,-10.11726801,-10.75711965,-16.09688235,-20.87099335,0.640011014,5.188152987
1,-1.915781313,20.891001,300,21.5,0,0,1,0.022377155,-10.16878103,-10.76696909,-16.32652391,-21.05583679,0.595323927,5.445557837
1,-1.915781313,20.891001,300,22,0,0,1,0.02185865,-10.05568573,-10.69794447,-16.27665462,-21.00334092,0.639723429,5.466392833
1,-1.915781313,20.891001,300,22.5,0,0,1,0.016177285,-9.665304373,-10.46503111,-16.02161526,-20.79874052,0.799355001,5.434863401
1,-1.915781313,20.891001,300,23,0,0,1,0.006214734,-8.444430413,-9.730534723,-15.26050094,-20.15258657,1.29184951,5.389895475
1,-1.915781313,20.891001,300,23.5,0,0,1,3.03E-04,-4.717934357,-7.449647948,-13.07446167,-18.15364091,2.749743975,5.476780065
0.1,-1.904830649,20.641001,1000,19,10,0,1,0.002381597,-10.53328147,-10.88182465,-13.7951101,-16.43600374,0.341827849,2.839726795
0.1,-1.904830649,20.741001,1000,24,10,0,1,0.010116441,-9.214328012,-10.39105358,-15.7246361,-20.33532032,1.182726401,5.186995852
0.1,-1.904830649,20.641001,1000,19.5,10,0,1,0.002498697,-10.53868569,-10.89157921,-13.88282276,-16.73340928,0.346267978,2.910805296
0.1,-1.904830649,20.641001,1000,20,10,0,1,0.002891124,-10.55583223,-10.92048073,-14.13006798,-17.35858508,0.358296207,3.111912198
0.1,-1.904830649,20.641001,1000,20.5,10,0,1,0.004214889,-10.5989895,-10.99191595,-14.69080766,-18.32786456,0.387524907,3.571635128
0.1,-1.904830649,20.641001,1000,21,10,0,1,0.008728483,-10.72718745,-11.18995056,-15.61977626,-19.51369162,0.459986423,4.274150632
0.1,-1.904830649,20.641001,1000,21.5,10,0,1,0.020658555,-10.88867313,-11.40268967,-16.5035391,-20.5494282,0.513236116,4.93570901
0.1,-1.904830649,20.641001,1000,22,10,0,1,0.034005591,-10.92413133,-11.41674568,-16.92978694,-21.15986651,0.490267314,5.358755701
0.1,-1.904830649,20.641001,1000,22.5,10,0,1,0.042828334,-10.92549841,-11.4143928,-17.08645956,-21.42347112,0.485485376,5.529721712
0.1,-1.904830649,20.641001,1000,23,10,0,1,0.041914535,-10.81026568,-11.34689739,-17.04119646,-21.39249639,0.533781944,5.553504922
0.1,-1.904830649,20.641001,1000,23.5,10,0,1,0.031293018,-10.42066539,-11.11555498,-16.79594575,-21.18918909,0.694458417,5.530930818
0.1,-1.904830649,20.641001,1000,24,10,0,1,0.012075663,-9.200580481,-10.38323851,-16.05423007,-20.54211214,1.189034686,5.504421204
0.1,-1.904830649,20.991001,300,24,10,0,1,0.007715646,-9.216031495,-10.38978577,-15.01642006,-19.65551771,1.17976653,4.546292941
0.1,-1.904830649,20.891001,300,19,10,0,1,0.002341894,-10.53301508,-10.88151925,-13.77105462,-16.38819233,0.341794182,2.818306961
0.1,-1.904830649,20.891001,300,20,10,0,1,0.002471063,-10.55555121,-10.92014508,-13.93039289,-17.13011387,0.358242686,2.929109809
0.1,-1.904830649,20.891001,300,20.5,10,0,1,0.002793316,-10.59886249,-10.99129539,-14.24532977,-18.00524721,0.387020998,3.154003016
0.1,-1.904830649,20.891001,300,21,10,0,1,0.003867231,-10.72742886,-11.187536,-14.89437967,-19.1386836,0.457190002,3.577064956
0.1,-1.904830649,20.891001,300,21.5,10,0,1,0.008558579,-10.88987735,-11.39843494,-15.62780989,-20.12894557,0.507479213,4.090906677
0.1,-1.904830649,20.891001,300,22,10,0,1,0.018070803,-10.92503678,-11.41217934,-16.06968125,-20.65762842,0.484505498,4.55214294
0.1,-1.904830649,20.891001,300,22.5,10,0,1,0.026412778,-10.92592491,-11.40953189,-16.28693423,-20.84035534,0.479916779,4.795940592
0.1,-1.904830649,20.891001,300,23,10,0,1,0.026879399,-10.81069972,-11.34193074,-16.26361449,-20.79140058,0.528104186,4.842598668
0.1,-1.904830649,20.891001,300,23.5,10,0,1,0.020146734,-10.42064575,-11.11039826,-16.00265477,-20.58815391,0.689049379,4.802815735
1,-1.896880746,20.641001,1000,24,5,0,1,3.69E-07,3.126635553,-0.953291177,-7.669027474,-12.62283398,4.056292149,6.57297942
1,-1.896880746,20.541,1000,19,5,0,1,0.002518266,-10.59365226,-10.74854219,-14.00107893,-17.29756382,0.151223399,3.136894343
1,-1.896880746,20.541,1000,19.5,5,0,1,0.004398514,-10.59778496,-10.76329153,-14.72358147,-18.32428736,0.161993432,3.817048646
1,-1.896880746,20.541,1000,20,5,0,1,0.009915512,-10.60938367,-10.79989544,-15.69366675,-19.4617907,0.187480783,4.731244545
1,-1.896880746,20.541,1000,20.5,5,0,1,0.022904223,-10.64431793,-10.89136983,-16.67537999,-20.55854369,0.245390943,5.609988168
1,-1.896880746,20.541,1000,21,5,0,1,0.041053409,-10.72001642,-11.01983279,-17.31641953,-21.36941594,0.298896901,6.118287779
1,-1.896880746,20.541,1000,21.5,5,0,1,0.052059152,-10.7296471,-11.02465573,-17.49146186,-21.67893348,0.292414053,6.29732674
1,-1.896880746,20.541,1000,22,5,0,1,0.050122532,-10.61393929,-10.95777394,-17.43942044,-21.6536923,0.341731806,6.312552133
1,-1.896880746,20.541,1000,22.5,5,0,1,0.037323702,-10.22187427,-10.72451189,-17.19575179,-21.45462083,0.503048131,6.293295143
1,-1.896880746,20.541,1000,23,5,0,1,0.01435629,-8.993272319,-9.985449718,-16.46040377,-20.81261918,0.999766139,6.280716044
1,-1.896880746,20.541,1000,23.5,5,0,1,7.01E-04,-5.250845329,-7.688619786,-14.32586488,-18.80000438,2.459869655,6.442088322
1,-1.896880746,20.791,300,19,5,0,1,0.001857306,-10.59353986,-10.74839065,-13.67460627,-17.08879644,0.151189273,2.828546972
1,-1.896880746,20.891001,300,24,5,0,1,2.56E-06,1.653759736,-1.19986584,-7.025585738,-12.1218267,2.834493482,5.740497446
1,-1.896880746,20.791,300,19.5,5,0,1,0.002324608,-10.5978557,-10.76322539,-14.1332852,-18.06126344,0.161872732,3.244951281
1,-1.896880746,20.791,300,20,5,0,1,0.003673841,-10.60993664,-10.80008523,-14.8943624,-19.16827106,0.187193266,3.940277248
1,-1.896880746,20.791,300,20.5,5,0,1,0.006672502,-10.64725401,-10.89484052,-15.76768453,-20.23350648,0.246131045,4.700874257
1,-1.896880746,20.791,300,21,5,0,1,0.013613169,-10.7220976,-11.01731147,-16.3624364,-20.97329042,0.29431053,5.178496993
